# x_m,y_m,w_tr_right_m,w_tr_left_m
13.0800,0.5700,0.7018,0.7018
13.0800,0.5200,0.7071,0.7071
13.0800,0.4700,0.7159,0.7159
13.0800,0.4200,0.7280,0.7280
13.0800,0.3700,0.7433,0.7433
13.0300,0.3200,0.7071,0.7071
13.0300,0.2700,0.7159,0.7159
13.0300,0.2200,0.7280,0.7280
13.0300,0.1700,0.7433,0.7433
13.0300,0.1200,0.7517,0.7517
12.9800,0.0700,0.7280,0.7280
12.9800,0.0200,0.7433,0.7433
12.9800,-0.0300,0.7433,0.7433
12.9300,-0.0800,0.7159,0.7159
12.9300,-0.1300,0.7280,0.7280
12.8800,-0.1800,0.6964,0.6964
12.8800,-0.2300,0.7159,0.7159
12.8300,-0.2800,0.6946,0.6946
12.8300,-0.3300,0.7000,0.7000
12.8300,-0.3800,0.7000,0.7000
12.7800,-0.4300,0.6519,0.6519
12.7800,-0.4800,0.6576,0.6576
12.7800,-0.5300,0.6671,0.6671
12.7300,-0.5800,0.6325,0.6325
12.7300,-0.6300,0.6500,0.6500
12.6800,-0.6800,0.6185,0.6185
12.6800,-0.7300,0.6325,0.6325
12.6800,-0.7800,0.6500,0.6500
12.6300,-0.8300,0.6265,0.6265
12.5800,-0.8800,0.6103,0.6103
12.5800,-0.9300,0.6364,0.6364
12.5300,-0.9800,0.6265,0.6265
12.4800,-1.0300,0.6042,0.6042
12.4800,-1.0800,0.6021,0.6021
12.4300,-1.1300,0.6021,0.6021
12.3800,-1.1800,0.6021,0.6021
12.3300,-1.2300,0.6021,0.6021
12.2800,-1.2800,0.5831,0.5831
12.2300,-1.3300,0.5701,0.5701
12.1800,-1.3800,0.5657,0.5657
12.1300,-1.4300,0.5657,0.5657
12.0800,-1.4300,0.5657,0.5657
12.0300,-1.4800,0.5701,0.5701
11.9800,-1.5300,0.5701,0.5701
11.9300,-1.5300,0.5590,0.5590
11.8800,-1.5300,0.5385,0.5385
11.8300,-1.5800,0.5701,0.5701
11.7800,-1.6300,0.6083,0.6083
11.7300,-1.6800,0.6103,0.6103
11.6800,-1.6800,0.6103,0.6103
11.6300,-1.7300,0.6265,0.6265
11.5800,-1.7300,0.6042,0.6042
11.5300,-1.7300,0.5852,0.5852
11.4800,-1.7800,0.6185,0.6185
11.4300,-1.7800,0.6083,0.6083
11.3800,-1.7800,0.6021,0.6021
11.3300,-1.7800,0.6000,0.6000
11.2800,-1.7800,0.6021,0.6021
11.2300,-1.8300,0.6576,0.6576
11.1800,-1.8300,0.6671,0.6671
11.1300,-1.8300,0.6801,0.6801
11.0800,-1.8300,0.6964,0.6964
11.0300,-1.8300,0.7000,0.7000
10.9800,-1.8300,0.7000,0.7000
10.9300,-1.8800,0.7280,0.7280
10.8800,-1.8800,0.7433,0.7433
10.8300,-1.8800,0.7500,0.7500
10.7800,-1.8800,0.7500,0.7500
10.7300,-1.8800,0.7500,0.7500
10.6800,-1.8800,0.7500,0.7500
10.6300,-1.8800,0.7500,0.7500
10.5800,-1.8800,0.7500,0.7500
10.5300,-1.8800,0.7500,0.7500
10.4800,-1.8800,0.7500,0.7500
10.4300,-1.8800,0.7500,0.7500
10.3800,-1.8800,0.7500,0.7500
10.3300,-1.8800,0.7500,0.7500
10.2800,-1.8800,0.7517,0.7517
10.2300,-1.8800,0.7566,0.7566
10.1800,-1.8800,0.7649,0.7649
10.1300,-1.8800,0.7762,0.7762
10.0800,-1.8800,0.7906,0.7906
10.0300,-1.8800,0.8000,0.8000
9.9800,-1.8800,0.8000,0.8000
9.9300,-1.8800,0.8000,0.8000
9.8800,-1.8800,0.8000,0.8000
9.8300,-1.8800,0.8000,0.8000
9.7800,-1.8800,0.8000,0.8000
9.7300,-1.8800,0.8000,0.8000
9.6800,-1.8800,0.8000,0.8000
9.6300,-1.8800,0.8000,0.8000
9.5800,-1.8800,0.8000,0.8000
9.5300,-1.8800,0.7906,0.7906
9.4800,-1.8800,0.7762,0.7762
9.4300,-1.8300,0.8000,0.8000
9.3800,-1.8300,0.8016,0.8016
9.3300,-1.8300,0.8016,0.8016
9.2800,-1.8300,0.8000,0.8000
9.2300,-1.8300,0.8000,0.8000
9.1800,-1.8300,0.8000,0.8000
9.1300,-1.8300,0.8000,0.8000
9.0800,-1.7800,0.8000,0.8000
9.0300,-1.7800,0.8016,0.8016
8.9800,-1.7800,0.8062,0.8062
8.9300,-1.7800,0.8078,0.8078
8.8800,-1.7800,0.7906,0.7906
8.8300,-1.7800,0.7762,0.7762
8.7800,-1.7800,0.7649,0.7649
8.7300,-1.7300,0.8062,0.8062
8.6800,-1.7300,0.8016,0.8016
8.6300,-1.7300,0.8000,0.8000
8.5800,-1.7300,0.8000,0.8000
8.5300,-1.7300,0.8000,0.8000
8.4800,-1.7300,0.8000,0.8000
8.4300,-1.6800,0.8382,0.8382
8.3800,-1.6800,0.8500,0.8500
8.3300,-1.6800,0.8382,0.8382
8.2800,-1.6800,0.8246,0.8246
8.2300,-1.6800,0.8139,0.8139
8.1800,-1.6300,0.8246,0.8246
8.1300,-1.6300,0.8382,0.8382
8.0800,-1.6300,0.8246,0.8246
8.0300,-1.5800,0.8016,0.8016
7.9800,-1.5800,0.8062,0.8062
7.9300,-1.5800,0.8139,0.8139
7.8800,-1.5800,0.8139,0.8139
7.8300,-1.5800,0.8062,0.8062
7.7800,-1.5300,0.8078,0.8078
7.7300,-1.5300,0.8246,0.8246
7.6800,-1.5300,0.8139,0.8139
7.6300,-1.5300,0.8062,0.8062
7.5800,-1.4800,0.8062,0.8062
7.5300,-1.4800,0.8139,0.8139
7.4800,-1.4800,0.8078,0.8078
7.4300,-1.4800,0.7906,0.7906
7.3800,-1.4300,0.8078,0.8078
7.3300,-1.4300,0.8139,0.8139
7.2800,-1.4300,0.8062,0.8062
7.2300,-1.4300,0.7906,0.7906
7.1800,-1.3800,0.8000,0.8000
7.1300,-1.3800,0.8000,0.8000
7.0800,-1.3800,0.8000,0.8000
7.0300,-1.3300,0.7517,0.7517
6.9800,-1.3300,0.7566,0.7566
6.9300,-1.3300,0.7649,0.7649
6.8800,-1.3300,0.7762,0.7762
6.8300,-1.2800,0.7433,0.7433
6.7800,-1.2800,0.7616,0.7616
6.7300,-1.2800,0.7826,0.7826
6.6800,-1.2800,0.7906,0.7906
6.6300,-1.2800,0.7762,0.7762
6.5800,-1.2800,0.7649,0.7649
6.5300,-1.2800,0.7566,0.7566
6.4800,-1.2300,0.7906,0.7906
6.4300,-1.2300,0.7762,0.7762
6.3800,-1.1800,0.8139,0.8139
6.3300,-1.1800,0.8062,0.8062
6.2800,-1.1800,0.7906,0.7906
6.2300,-1.1300,0.8246,0.8246
6.1800,-1.1300,0.8078,0.8078
6.1300,-1.1300,0.7906,0.7906
6.0800,-1.0800,0.8246,0.8246
6.0300,-1.0800,0.8139,0.8139
5.9800,-1.0800,0.8062,0.8062
5.9300,-1.0300,0.8382,0.8382
5.8800,-1.0300,0.8246,0.8246
5.8300,-1.0300,0.8139,0.8139
5.7800,-1.0300,0.8062,0.8062
5.7300,-0.9800,0.8382,0.8382
5.6800,-0.9800,0.8246,0.8246
5.6300,-0.9300,0.8515,0.8515
5.5800,-0.9300,0.8382,0.8382
5.5300,-0.9300,0.8246,0.8246
5.4800,-0.9300,0.8139,0.8139
5.4300,-0.8800,0.8382,0.8382
5.3800,-0.8800,0.8382,0.8382
5.3300,-0.8800,0.8246,0.8246
5.2800,-0.8300,0.8016,0.8016
5.2300,-0.8300,0.8062,0.8062
5.1800,-0.8300,0.8139,0.8139
5.1300,-0.8300,0.8246,0.8246
5.0800,-0.8300,0.8078,0.8078
5.0300,-0.7800,0.8078,0.8078
4.9800,-0.7800,0.8246,0.8246
4.9300,-0.7800,0.8139,0.8139
4.8800,-0.7800,0.8062,0.8062
4.8300,-0.7300,0.8382,0.8382
4.7800,-0.7300,0.8246,0.8246
4.7300,-0.7300,0.8139,0.8139
4.6800,-0.6800,0.8515,0.8515
4.6300,-0.6800,0.8382,0.8382
4.5800,-0.6300,0.8139,0.8139
4.5300,-0.6300,0.8246,0.8246
4.4800,-0.6300,0.8382,0.8382
4.4300,-0.6300,0.8246,0.8246
4.3800,-0.6300,0.8139,0.8139
4.3300,-0.5800,0.8246,0.8246
4.2800,-0.5800,0.8382,0.8382
4.2300,-0.5800,0.8246,0.8246
4.1800,-0.5800,0.8139,0.8139
4.1300,-0.5300,0.8139,0.8139
4.0800,-0.5300,0.8246,0.8246
4.0300,-0.5300,0.8246,0.8246
3.9800,-0.5300,0.8078,0.8078
3.9300,-0.4800,0.8062,0.8062
3.8800,-0.4800,0.8139,0.8139
3.8300,-0.4800,0.8139,0.8139
3.7800,-0.4800,0.8062,0.8062
3.7300,-0.4800,0.7906,0.7906
3.6800,-0.4300,0.8062,0.8062
3.6300,-0.4300,0.8139,0.8139
3.5800,-0.4300,0.8062,0.8062
3.5300,-0.3800,0.7906,0.7906
3.4800,-0.3800,0.8000,0.8000
3.4300,-0.3800,0.8000,0.8000
3.3800,-0.3800,0.8000,0.8000
3.3300,-0.3300,0.7500,0.7500
3.2800,-0.3300,0.7500,0.7500
3.2300,-0.3300,0.7500,0.7500
3.1800,-0.3300,0.7500,0.7500
3.1300,-0.2800,0.7000,0.7000
3.0800,-0.2800,0.7000,0.7000
3.0300,-0.2800,0.7018,0.7018
2.9800,-0.2800,0.7071,0.7071
2.9300,-0.2800,0.7159,0.7159
2.8800,-0.2800,0.7280,0.7280
2.8300,-0.2800,0.7433,0.7433
2.7800,-0.2800,0.7433,0.7433
2.7300,-0.2300,0.7382,0.7382
2.6800,-0.2300,0.7500,0.7500
2.6300,-0.2300,0.7433,0.7433
2.5800,-0.2300,0.7280,0.7280
2.5300,-0.2300,0.7159,0.7159
2.4800,-0.1800,0.7018,0.7018
2.4300,-0.1800,0.7071,0.7071
2.3800,-0.1300,0.6671,0.6671
2.3300,-0.1300,0.6801,0.6801
2.2800,-0.1300,0.6964,0.6964
2.2300,-0.1300,0.7018,0.7018
2.1800,-0.1300,0.7071,0.7071
2.1300,-0.1300,0.7159,0.7159
2.0800,-0.1300,0.6964,0.6964
2.0300,-0.1300,0.6801,0.6801
1.9800,-0.0800,0.7159,0.7159
1.9300,-0.0800,0.7071,0.7071
1.8800,-0.0800,0.6964,0.6964
1.8300,-0.0800,0.6801,0.6801
1.7800,-0.0300,0.7159,0.7159
1.7300,-0.0300,0.7071,0.7071
1.6800,-0.0300,0.6964,0.6964
1.6300,0.0200,0.7071,0.7071
1.5800,0.0200,0.7159,0.7159
1.5300,0.0200,0.6964,0.6964
1.4800,0.0200,0.6801,0.6801
1.4300,0.0700,0.7071,0.7071
1.3800,0.0700,0.7071,0.7071
1.3300,0.0700,0.6964,0.6964
1.2800,0.0700,0.6801,0.6801
1.2300,0.1200,0.7071,0.7071
1.1800,0.1200,0.7071,0.7071
1.1300,0.1200,0.6964,0.6964
1.0800,0.1200,0.6801,0.6801
1.0300,0.1700,0.7018,0.7018
0.9800,0.1700,0.6964,0.6964
0.9300,0.1700,0.6801,0.6801
0.8800,0.1700,0.6671,0.6671
0.8300,0.2200,0.6964,0.6964
0.7800,0.2200,0.6964,0.6964
0.7300,0.2200,0.6801,0.6801
0.6800,0.2200,0.6671,0.6671
0.6300,0.2700,0.6964,0.6964
0.5800,0.2700,0.6964,0.6964
0.5300,0.2700,0.6801,0.6801
0.4800,0.3200,0.6801,0.6801
0.4300,0.3200,0.6964,0.6964
0.3800,0.3200,0.6964,0.6964
0.3300,0.3200,0.6801,0.6801
0.2800,0.3700,0.6801,0.6801
0.2300,0.3700,0.6964,0.6964
0.1800,0.3700,0.6801,0.6801
0.1300,0.3700,0.6671,0.6671
0.0800,0.4200,0.6801,0.6801
0.0300,0.4200,0.6964,0.6964
-0.0200,0.4200,0.6801,0.6801
-0.0700,0.4700,0.6671,0.6671
-0.1200,0.4700,0.6801,0.6801
-0.1700,0.4700,0.6964,0.6964
-0.2200,0.4700,0.6801,0.6801
-0.2700,0.5200,0.6671,0.6671
-0.3200,0.5200,0.6801,0.6801
-0.3700,0.5200,0.6801,0.6801
-0.4200,0.5200,0.6671,0.6671
-0.4700,0.5700,0.6671,0.6671
-0.5200,0.5700,0.6801,0.6801
-0.5700,0.5700,0.6801,0.6801
-0.6200,0.5700,0.6671,0.6671
-0.6700,0.6200,0.6671,0.6671
-0.7200,0.6200,0.6801,0.6801
-0.7700,0.6200,0.6801,0.6801
-0.8200,0.6200,0.6671,0.6671
-0.8700,0.6700,0.6671,0.6671
-0.9200,0.6700,0.6801,0.6801
-0.9700,0.6700,0.6671,0.6671
-1.0200,0.6700,0.6576,0.6576
-1.0700,0.7200,0.6671,0.6671
-1.1200,0.7200,0.6801,0.6801
-1.1700,0.7200,0.6671,0.6671
-1.2200,0.7700,0.6576,0.6576
-1.2700,0.7700,0.6671,0.6671
-1.3200,0.7700,0.6801,0.6801
-1.3700,0.7700,0.6671,0.6671
-1.4200,0.8200,0.6519,0.6519
-1.4700,0.8200,0.6576,0.6576
-1.5200,0.8200,0.6671,0.6671
-1.5700,0.8200,0.6576,0.6576
-1.6200,0.8700,0.6500,0.6500
-1.6700,0.8700,0.6576,0.6576
-1.7200,0.8700,0.6671,0.6671
-1.7700,0.8700,0.6576,0.6576
-1.8200,0.8700,0.6500,0.6500
-1.8700,0.9200,0.6576,0.6576
-1.9200,0.9200,0.6671,0.6671
-1.9700,0.9200,0.6500,0.6500
-2.0200,0.9200,0.6325,0.6325
-2.0700,0.9700,0.6576,0.6576
-2.1200,0.9700,0.6576,0.6576
-2.1700,0.9700,0.6500,0.6500
-2.2200,0.9700,0.6325,0.6325
-2.2700,1.0200,0.6671,0.6671
-2.3200,1.0200,0.6576,0.6576
-2.3700,1.0200,0.6500,0.6500
-2.4200,1.0200,0.6325,0.6325
-2.4700,1.0700,0.6671,0.6671
-2.5200,1.0700,0.6500,0.6500
-2.5700,1.1200,0.6801,0.6801
-2.6200,1.1200,0.6671,0.6671
-2.6700,1.1700,0.7071,0.7071
-2.7200,1.1700,0.6964,0.6964
-2.7700,1.2200,0.7280,0.7280
-2.8200,1.2700,0.7649,0.7649
-2.8700,1.3200,0.8062,0.8062
