# x_m,y_m,w_tr_right_m,w_tr_left_m
8.8700,12.9300,1.1500,1.1500
8.8700,12.9800,1.1500,1.1500
8.8200,13.0300,1.1000,1.1000
8.8200,13.0800,1.1000,1.1000
8.8200,13.1300,1.1011,1.1011
8.7700,13.1800,1.0548,1.0548
8.7700,13.2300,1.0607,1.0607
8.7700,13.2800,1.0689,1.0689
8.7200,13.3300,1.0308,1.0308
8.7200,13.3800,1.0440,1.0440
8.6700,13.4300,1.0112,1.0112
8.6700,13.4800,1.0198,1.0198
8.6200,13.5300,0.9823,0.9823
8.5700,13.5800,0.9487,0.9487
8.5200,13.6300,0.9014,0.9014
8.4700,13.6800,0.8559,0.8559
8.4200,13.7300,0.8139,0.8139
8.3700,13.7800,0.7762,0.7762
8.3200,13.8300,0.7433,0.7433
8.2700,13.8800,0.7159,0.7159
8.2200,13.8800,0.7382,0.7382
8.1700,13.8800,0.7616,0.7616
8.1200,13.9300,0.7382,0.7382
8.0700,13.9300,0.7433,0.7433
8.0200,13.9800,0.7382,0.7382
7.9700,13.9800,0.7211,0.7211
7.9200,13.9800,0.6946,0.6946
7.8700,14.0300,0.7159,0.7159
7.8200,14.0800,0.7433,0.7433
7.7700,14.1300,0.7500,0.7500
7.7200,14.1800,0.7433,0.7433
7.6700,14.2300,0.7433,0.7433
7.6200,14.2800,0.7500,0.7500
7.5700,14.2800,0.7211,0.7211
7.5200,14.3300,0.7382,0.7382
7.4700,14.3800,0.7433,0.7433
7.4200,14.4300,0.7433,0.7433
7.3700,14.4800,0.7382,0.7382
7.3200,14.5300,0.7159,0.7159
7.2700,14.5300,0.7211,0.7211
7.2200,14.5800,0.7211,0.7211
7.1700,14.6300,0.7106,0.7106
7.1200,14.6800,0.7071,0.7071
7.0700,14.6800,0.7106,0.7106
7.0200,14.7300,0.7211,0.7211
6.9700,14.7800,0.7382,0.7382
6.9200,14.8300,0.7433,0.7433
6.8700,14.8800,0.7433,0.7433
6.8200,14.9300,0.7382,0.7382
6.7700,14.9800,0.7211,0.7211
6.7200,15.0300,0.7106,0.7106
6.6700,15.0800,0.7071,0.7071
6.6200,15.0800,0.7106,0.7106
6.5700,15.1300,0.7211,0.7211
6.5200,15.1800,0.7382,0.7382
6.5200,15.2300,0.7382,0.7382
6.4700,15.2800,0.7616,0.7616
6.4200,15.3300,0.7778,0.7778
6.4200,15.3800,0.7616,0.7616
6.3700,15.4300,0.7826,0.7826
6.3200,15.4800,0.8062,0.8062
6.3200,15.5300,0.7826,0.7826
6.2700,15.5800,0.8062,0.8062
6.2200,15.6300,0.8276,0.8276
6.2200,15.6800,0.8078,0.8078
6.2200,15.7300,0.7906,0.7906
6.1700,15.7800,0.8246,0.8246
6.1700,15.8300,0.8078,0.8078
6.1700,15.8800,0.7906,0.7906
6.1200,15.9300,0.8246,0.8246
6.0700,15.9300,0.8732,0.8732
6.0200,15.9800,0.9124,0.9124
6.0200,16.0300,0.9055,0.9055
5.9700,16.0800,0.9513,0.9513
5.9200,16.1300,1.0000,1.0000
5.8700,16.1800,1.0500,1.0500
5.8200,16.1800,1.0735,1.0735
5.7700,16.2300,1.0966,1.0966
5.7200,16.2300,1.0735,1.0735
5.6700,16.2300,1.0512,1.0512
5.6200,16.2800,1.0770,1.0770
5.5700,16.2800,1.0595,1.0595
5.5200,16.2800,1.0440,1.0440
5.4700,16.3300,1.0794,1.0794
5.4200,16.3300,1.0689,1.0689
5.3700,16.3300,1.0607,1.0607
5.3200,16.3800,1.1045,1.1045
5.2700,16.3800,1.1011,1.1011
5.2200,16.3800,1.1000,1.1000
5.1700,16.3800,1.1000,1.1000
5.1200,16.4300,1.1500,1.1500
5.0700,16.4300,1.1500,1.1500
5.0200,16.4300,1.1500,1.1500
4.9700,16.4300,1.1511,1.1511
4.9200,16.4800,1.2042,1.2042
4.8700,16.4800,1.2093,1.2093
4.8200,16.4800,1.2166,1.2166
4.7700,16.4800,1.2258,1.2258
4.7200,16.4800,1.2369,1.2369
4.6700,16.4300,1.2021,1.2021
4.6200,16.4300,1.2166,1.2166
4.5700,16.4300,1.2258,1.2258
4.5200,16.3800,1.1885,1.1885
4.4700,16.3800,1.2021,1.2021
4.4200,16.3300,1.1705,1.1705
4.3700,16.3300,1.1885,1.1885
4.3200,16.2800,1.1630,1.1630
4.2700,16.2800,1.1853,1.1853
4.2200,16.2800,1.2093,1.2093
4.1700,16.2300,1.1927,1.1927
4.1200,16.1800,1.1800,1.1800
4.0700,16.1800,1.2093,1.2093
4.0200,16.1300,1.1927,1.1927
3.9700,16.0800,1.1800,1.1800
3.9200,16.0300,1.1715,1.1715
3.8700,15.9800,1.1673,1.1673
3.8200,15.9300,1.1662,1.1662
3.7700,15.8800,1.1511,1.1511
3.7200,15.8300,1.1402,1.1402
3.6700,15.7800,1.1336,1.1336
3.6200,15.7300,1.1236,1.1236
3.6200,15.6800,1.1314,1.1314
3.5700,15.6300,1.1314,1.1314
3.5200,15.5800,1.1314,1.1314
3.4700,15.5300,1.1236,1.1236
3.4200,15.4800,1.1102,1.1102
3.3700,15.4300,1.0977,1.0977
3.3200,15.3800,1.0817,1.0817
3.3200,15.3300,1.0817,1.0817
3.2700,15.2800,1.0700,1.0700
3.2200,15.2300,1.0630,1.0630
3.1700,15.1800,1.0607,1.0607
3.1200,15.1300,1.0607,1.0607
3.0700,15.0800,1.0607,1.0607
3.0200,15.0300,1.0607,1.0607
2.9700,14.9800,1.0607,1.0607
2.9200,14.9300,1.0548,1.0548
2.8700,14.8800,1.0404,1.0404
2.8200,14.8300,1.0308,1.0308
2.7700,14.7800,1.0259,1.0259
2.7200,14.7300,1.0259,1.0259
2.6700,14.6800,1.0308,1.0308
2.6200,14.6300,1.0308,1.0308
2.5700,14.5800,1.0259,1.0259
2.5200,14.5300,1.0259,1.0259
2.4700,14.4800,1.0259,1.0259
2.4700,14.4300,1.0259,1.0259
2.4200,14.3800,1.0259,1.0259
2.3700,14.3300,1.0259,1.0259
2.3200,14.2800,1.0308,1.0308
2.2700,14.2300,1.0308,1.0308
2.2200,14.1800,1.0259,1.0259
2.2200,14.1300,1.0259,1.0259
2.1700,14.0800,1.0259,1.0259
2.1200,14.0300,1.0296,1.0296
2.0700,13.9800,1.0124,1.0124
2.0700,13.9300,1.0124,1.0124
2.0200,13.8800,1.0259,1.0259
1.9700,13.8300,1.0259,1.0259
1.9200,13.7800,1.0124,1.0124
1.8700,13.7300,1.0000,1.0000
1.8700,13.6800,1.0124,1.0124
1.8200,13.6300,1.0259,1.0259
1.7700,13.5800,1.0124,1.0124
1.7200,13.5300,1.0000,1.0000
1.6700,13.4800,0.9925,0.9925
1.6200,13.4300,0.9862,0.9862
1.6200,13.3800,1.0000,1.0000
1.5700,13.3300,1.0000,1.0000
1.5200,13.2800,0.9862,0.9862
1.5200,13.2300,1.0000,1.0000
1.4700,13.1800,1.0000,1.0000
1.4200,13.1300,0.9862,0.9862
1.4200,13.0800,1.0000,1.0000
1.3700,13.0300,1.0000,1.0000
1.3700,12.9800,0.9862,0.9862
1.3200,12.9300,1.0062,1.0062
1.2700,12.8800,1.0124,1.0124
1.2200,12.8300,1.0000,1.0000
1.2200,12.7800,1.0124,1.0124
1.1700,12.7300,1.0259,1.0259
1.1200,12.6800,1.0124,1.0124
1.1200,12.6300,1.0124,1.0124
1.0700,12.5800,1.0296,1.0296
1.0700,12.5300,1.0062,1.0062
1.0200,12.4800,1.0296,1.0296
0.9700,12.4300,1.0512,1.0512
0.9200,12.3800,1.0548,1.0548
0.8700,12.3300,1.0404,1.0404
0.8700,12.2800,1.0548,1.0548
0.8200,12.2300,1.0630,1.0630
0.7700,12.1800,1.0607,1.0607
0.7700,12.1300,1.0548,1.0548
0.7200,12.0800,1.0700,1.0700
0.6700,12.0300,1.0817,1.0817
0.6200,11.9800,1.0700,1.0700
0.5700,11.9300,1.0630,1.0630
0.5200,11.8800,1.0607,1.0607
0.4700,11.8300,1.0512,1.0512
0.4700,11.7800,1.0630,1.0630
0.4200,11.7300,1.0548,1.0548
0.3700,11.6800,1.0404,1.0404
0.3700,11.6300,1.0548,1.0548
0.3200,11.5800,1.0548,1.0548
0.2700,11.5300,1.0404,1.0404
0.2700,11.4800,1.0404,1.0404
0.2200,11.4300,1.0548,1.0548
0.1700,11.3800,1.0548,1.0548
0.1200,11.3300,1.0404,1.0404
0.1200,11.2800,1.0404,1.0404
0.1200,11.2300,1.0124,1.0124
0.0700,11.1800,1.0296,1.0296
0.0200,11.1300,1.0512,1.0512
-0.0300,11.0800,1.0770,1.0770
-0.0800,11.0300,1.0817,1.0817
-0.1300,10.9800,1.0700,1.0700
-0.1300,10.9300,1.0700,1.0700
-0.1800,10.8800,1.0817,1.0817
-0.2300,10.8300,1.0817,1.0817
-0.2800,10.7800,1.0700,1.0700
-0.3300,10.7300,1.0630,1.0630
-0.3800,10.6800,1.0548,1.0548
-0.3800,10.6300,1.0630,1.0630
-0.4300,10.5800,1.0700,1.0700
-0.4800,10.5300,1.0630,1.0630
-0.5300,10.4800,1.0607,1.0607
-0.5800,10.4300,1.0607,1.0607
-0.5800,10.3800,1.0607,1.0607
-0.6300,10.3300,1.0607,1.0607
-0.6800,10.2800,1.0607,1.0607
-0.7300,10.2300,1.0607,1.0607
-0.7800,10.1800,1.0548,1.0548
-0.8300,10.1300,1.0404,1.0404
-0.8800,10.0800,1.0308,1.0308
-0.9300,10.0300,1.0259,1.0259
-0.9300,9.9800,1.0259,1.0259
-0.9800,9.9300,1.0308,1.0308
-1.0300,9.8800,1.0404,1.0404
-1.0800,9.8300,1.0308,1.0308
-1.1300,9.7800,1.0259,1.0259
-1.1800,9.7300,1.0259,1.0259
-1.1800,9.6800,1.0259,1.0259
-1.2300,9.6300,1.0259,1.0259
-1.2800,9.5800,1.0259,1.0259
-1.3300,9.5300,1.0259,1.0259
-1.3800,9.4800,1.0259,1.0259
-1.4300,9.4300,1.0259,1.0259
-1.4800,9.3800,1.0259,1.0259
-1.5300,9.3300,1.0124,1.0124
-1.5800,9.2800,1.0000,1.0000
